x,y,identity_sigma,uneven_sigma
-2.020408163265306,-1.5306122448979593,0.0064074842254360055,0.019928381162824083
-1.8979591836734695,-1.5306122448979593,0.008144694706342716,0.024217213661165932
-1.7755102040816326,-1.5306122448979593,0.010198830410292374,0.028846561555068977
-1.653061224489796,-1.5306122448979593,0.012580972889636922,0.03368074287141918
-1.5306122448979593,-1.5306122448979593,0.015288552845528654,0.03854668173189931
-1.4081632653061225,-1.5306122448979593,0.01830234876779109,0.043242427121976644
-1.2857142857142858,-1.5306122448979593,0.02158418084762659,0.047550036459581224
-1.163265306122449,-1.5306122448979593,0.025075673784205246,0.05125182969614983
-1.0408163265306123,-1.5306122448979593,0.028698417379413425,0.05414839925221744
-0.9183673469387754,-1.5306122448979593,0.03235575808608103,0.056076332020346814
-0.795918367346939,-1.5306122448979593,0.035936312219105156,0.05692346162501328
-0.6734693877551021,-1.5306122448979593,0.039319114801022875,0.05663967262578321
-0.5510204081632653,-1.5306122448979593,0.042380126822791006,0.05524180931882044
-0.4285714285714288,-1.5306122448979593,0.04499964297109273,0.052812020404381564
-0.30612244897959195,-1.5306122448979593,0.047069998030559425,0.04948976576761144
-0.18367346938775508,-1.5306122448979593,0.048502886846415336,0.04545856710158369
-0.06122448979591866,-1.5306122448979593,0.04923560651403687,0.0409292525930572
0.06122448979591821,-1.5306122448979593,0.04923560651403687,0.03612181915070407
0.18367346938775508,-1.5306122448979593,0.048502886846415336,0.031248065893773776
0.30612244897959195,-1.5306122448979593,0.047069998030559425,0.026496859174048898
0.4285714285714284,-1.5306122448979593,0.044999642971092754,0.022023350028983927
0.5510204081632653,-1.5306122448979593,0.042380126822791006,0.01794279490951077
0.6734693877551021,-1.5306122448979593,0.039319114801022875,0.014328955462285783
0.7959183673469385,-1.5306122448979593,0.03593631221910517,0.011216482949280288
0.9183673469387754,-1.5306122448979593,0.03235575808608103,0.00860630228749901
1.0408163265306118,-1.5306122448979593,0.028698417379413425,0.006472830280040971
1.1632653061224492,-1.5306122448979593,0.025075673784205246,0.004771880633313151
1.2857142857142856,-1.5306122448979593,0.021584180847626595,0.0034482810145319213
1.408163265306122,-1.5306122448979593,0.018302348767791108,0.0024424937359946884
1.5306122448979593,-1.5306122448979593,0.015288552845528654,0.0016958287515962695
1.6530612244897958,-1.5306122448979593,0.012580972889636935,0.0011541127999004158
1.7755102040816322,-1.5306122448979593,0.010198830410292382,0.000769896329591098
1.8979591836734695,-1.5306122448979593,0.008144694706342716,0.0005034240609640166
2.020408163265306,-1.5306122448979593,0.0064074842254360055,0.00032266615662834277
2.1428571428571423,-1.5306122448979593,0.004965792604426513,0.00020271719653184239
2.2653061224489797,-1.5306122448979593,0.0037912105569270927,0.00012483762418992337
2.387755102040816,-1.5306122448979593,0.002851382820533014,7.535605011988346e-05
2.5102040816326525,-1.5306122448979593,0.0021126202986501263,4.45870239693629e-05
2.63265306122449,-1.5306122448979593,0.001541969075389892,2.5859288593791525e-05
2.7551020408163263,-1.5306122448979593,0.0011087105382498962,1.4700848036448496e-05
2.8775510204081627,-1.5306122448979593,0.0007853242045223116,8.191924321487692e-06
3.0,-1.5306122448979593,0.0005479842630311023,4.474527718970874e-06
-3.0,-1.4081632653061225,0.0006560070925345591,0.002030123424745211
-2.877551020408163,-1.4081632653061225,0.0009401332900621206,0.002923976694916157
-2.7551020408163267,-1.4081632653061225,0.0013272679996988493,0.004128032418436101
-2.63265306122449,-1.4081632653061225,0.0018459337578957296,0.005712550070081223
-2.510204081632653,-1.4081632653061225,0.0025290760944138625,0.007748803859789529
-2.387755102040816,-1.4081632653061225,0.0034134691085000854,0.010302842110586867
-2.2653061224489797,-1.4081632653061225,0.004538562842807234,0.013427561454631025
-2.142857142857143,-1.4081632653061225,0.00594468744511109,0.017153588243350285
-2.020408163265306,-1.4081632653061225,0.007670576293448685,0.02147981523305894
-1.8979591836734695,-1.4081632653061225,0.009750238929007785,0.02636476044124031
-1.7755102040816326,-1.4081632653061225,0.01220930150019509,0.031720121763932664
-1.653061224489796,-1.4081632653061225,0.015061030039321383,0.03740792252119724
-1.5306122448979593,-1.4081632653061225,0.01830234876779109,0.043242427121976644
-1.4081632653061225,-1.4081632653061225,0.021910247085016443,0.04899753844146446
-1.2857142857142858,-1.4081632653061225,0.025839018887642718,0.05441970590568672
-1.163265306122449,-1.4081632653061225,0.030018781491153678,0.059245565140589554
-1.0408163265306123,-1.4081632653061225,0.034355667882279506,0.06322272790229336
-0.9183673469387754,-1.4081632653061225,0.038733971430848994,0.06613149530451215
-0.795918367346939,-1.4081632653061225,0.04302035165183435,0.06780491606789153
-0.6734693877551021,-1.4081632653061225,0.047069998030559425,0.06814464771501663
-0.5510204081632653,-1.4081632653061225,0.05073442004426145,0.06713052547383537
-0.4285714285714288,-1.4081632653061225,0.053870315156996126,0.0648225439219073
-0.30612244897959195,-1.4081632653061225,0.05634879436653112,0.061354980524576365
-0.18367346938775508,-1.4081632653061225,0.05806414513375118,0.05692346162501328
-0.06122448979591866,-1.4081632653061225,0.05894130408014236,0.051766703542753714
0.06122448979591821,-1.4081632653061225,0.058941304080142386,0.04614529707464067
0.18367346938775508,-1.4081632653061225,0.05806414513375118,0.04032014730362741
0.30612244897959195,-1.4081632653061225,0.05634879436653112,0.03453301536559986
0.4285714285714284,-1.4081632653061225,0.053870315156996126,0.028991095173563353
0.5510204081632653,-1.4081632653061225,0.05073442004426145,0.02385681536406217
0.6734693877551021,-1.4081632653061225,0.047069998030559425,0.019243233299628584
0.7959183673469385,-1.4081632653061225,0.04302035165183437,0.015214628371635583
0.9183673469387754,-1.4081632653061225,0.038733971430848994,0.011791318774854192
1.0408163265306118,-1.4081632653061225,0.03435566788227952,0.008957382918005368
1.1632653061224492,-1.4081632653061225,0.030018781491153664,0.006669873970358997
1.2857142857142856,-1.4081632653061225,0.025839018887642718,0.0048682384646276024
1.408163265306122,-1.4081632653061225,0.021910247085016463,0.003482922308718866
1.5306122448979593,-1.4081632653061225,0.01830234876779109,0.0024424937359946884
1.6530612244897958,-1.4081632653061225,0.015061030039321395,0.0016789619663315953
1.7755102040816322,-1.4081632653061225,0.012209301500195113,0.0011312692585869256
1.8979591836734695,-1.4081632653061225,0.009750238929007785,0.0007471517897963257
2.020408163265306,-1.4081632653061225,0.007670576293448685,0.0004836925793076916
2.1428571428571423,-1.4081632653061225,0.005944687445111095,0.00030693593424424825
2.2653061224489797,-1.4081632653061225,0.004538562842807234,0.00019091663690974146
2.387755102040816,-1.4081632653061225,0.0034134691085000854,0.00011640122285861447
2.5102040816326525,-1.4081632653061225,0.0025290760944138646,6.956471948438933e-05
2.63265306122449,-1.4081632653061225,0.0018459337578957296,4.0750999161407075e-05
2.7551020408163263,-1.4081632653061225,0.0013272679996988517,2.3399426473190466e-05
2.8775510204081627,-1.4081632653061225,0.0009401332900621215,1.317012485435052e-05
3.0,-1.4081632653061225,0.0006560070925345591,7.265948233793858e-06
-3.0,-1.2857142857142858,0.0007736370835370395,0.0019800201153068507
-2.877551020408163,-1.2857142857142858,0.0011087105382498962,0.0028804623486183936
-2.7551020408163267,-1.2857142857142858,0.0015652631748108191,0.004107452324475292
-2.63265306122449,-1.2857142857142858,0.0021769319647802253,0.005741172390661198
-2.510204081632653,-1.2857142857142858,0.0029825699691234846,0.007865862891895975
-2.387755102040816,-1.2857142857142858,0.004025545327018953,0.010563549808640372
-2.2653061224489797,-1.2857142857142858,0.00535238195000764,0.01390564457586741
-2.142857142857143,-1.2857142857142858,0.0070106416682266595,0.01794279490951077
-2.020408163265306,-1.2857142857142858,0.009046003221984034,0.022693777334371182
-1.8979591836734695,-1.2857142857142858,0.011498574473765327,0.02813463035807406
-1.7755102040816326,-1.2857142857142858,0.014398576649745197,0.034189548518393106
-1.653061224489796,-1.2857142857142858,0.017761654541975123,0.04072520190286669
-1.5306122448979593,-1.2857142857142858,0.02158418084762659,0.047550036459581224
-1.4081632653061225,-1.2857142857142858,0.025839018887642718,0.05441970590568672
-1.2857142857142858,-1.2857142857142858,0.03047226690257362,0.061049098415094816
-1.163265306122449,-1.2857142857142858,0.035401511398946275,0.06713052547383537
-1.0408163265306123,-1.2857142857142858,0.04051605387484995,0.07235666920934174
-0.9183673469387754,-1.2857142857142858,0.04567944010451441,0.07644600858420465
-0.795918367346939,-1.2857142857142858,0.05073442004426143,0.07916783909032352
-0.6734693877551021,-1.2857142857142858,0.05551021690598235,0.08036380569182212
-0.5510204081632653,-1.2857142857142858,0.05983171402360689,0.07996315605913043
-0.4285714285714288,-1.2857142857142858,0.0635299129865492,0.07798967075135849
-0.30612244897959195,-1.2857142857142858,0.06645281343852998,0.07455932623931101
-0.18367346938775508,-1.2857142857142858,0.06847574730600985,0.06986901018216474
-0.06122448979591866,-1.2857142857142858,0.06951019144054292,0.06417781612871962
0.06122448979591821,-1.2857142857142858,0.06951019144054295,0.057783388581811125
0.18367346938775508,-1.2857142857142858,0.06847574730600985,0.05099631632709308
0.30612244897959195,-1.2857142857142858,0.06645281343852998,0.044115614617312976
0.4285714285714284,-1.2857142857142858,0.06352991298654923,0.03740792252119724
0.5510204081632653,-1.2857142857142858,0.05983171402360689,0.03109228026347803
0.6734693877551021,-1.2857142857142858,0.05551021690598235,0.02533140540846019
0.7959183673469385,-1.2857142857142858,0.05073442004426145,0.020229433693328018
0.9183673469387754,-1.2857142857142858,0.04567944010451441,0.01583528532083343
1.0408163265306118,-1.2857142857142858,0.04051605387484995,0.012150266076821608
1.1632653061224492,-1.2857142857142858,0.035401511398946275,0.009138257935332187
1.2857142857142856,-1.2857142857142858,0.030472266902573635,0.006736879259493877
1.408163265306122,-1.2857142857142858,0.02583901888764273,0.004868238464627607
1.5306122448979593,-1.2857142857142858,0.02158418084762659,0.0034482810145319213
1.6530612244897958,-1.2857142857142858,0.017761654541975123,0.0023941490624316275
1.7755102040816322,-1.2857142857142858,0.014398576649745209,0.0016293614996331564
1.8979591836734695,-1.2857142857142858,0.011498574473765327,0.001086929664286585
2.020408163265306,-1.2857142857142858,0.009046003221984034,0.0007107275675259133
2.1428571428571423,-1.2857142857142858,0.007010641668226666,0.00045553589986194307
2.2653061224489797,-1.2857142857142858,0.00535238195000764,0.0002861935119089323
2.387755102040816,-1.2857142857142858,0.004025545327018953,0.00017624414058858465
2.5102040816326525,-1.2857142857142858,0.00298256996912349,0.00010638669533892966
2.63265306122449,-1.2857142857142858,0.0021769319647802253,6.294738282529136e-05
2.7551020408163263,-1.2857142857142858,0.0015652631748108204,3.65078086355704e-05
2.8775510204081627,-1.2857142857142858,0.0011087105382498973,2.0754466811748068e-05
3.0,-1.2857142857142858,0.0007736370835370395,1.1565252632578164e-05
-3.0,-1.163265306122449,0.0008987819028708672,0.001892929721529696
-2.877551020408163,-1.163265306122449,0.00128805739604068,0.0027814305904918226
-2.7551020408163267,-1.163265306122449,0.0018184627452424943,0.0040060806776542075
-2.63265306122449,-1.163265306122449,0.0025290760944138603,0.005655732802857112
-2.510204081632653,-1.163265306122449,0.003465035440181257,0.007826648035763769
-2.387755102040816,-1.163265306122449,0.00467672422393361,0.010616477713932445
-2.2653061224489797,-1.163265306122449,0.006218192142400355,0.014115713294126513
-2.142857142857143,-1.163265306122449,0.008144694706342716,0.018396827370388523
-2.020408163265306,-1.163265306122449,0.010509299724955012,0.023501780480535753
-1.8979591836734695,-1.163265306122449,0.013358602975161525,0.029429055612636222
-1.7755102040816326,-1.163265306122449,0.01672771431886827,0.03612181915070408
-1.653061224489796,-1.163265306122449,0.020634809275668693,0.0434590901877804
-1.5306122448979593,-1.163265306122449,0.025075673784205246,0.05125182969614983
-1.4081632653061225,-1.163265306122449,0.030018781491153678,0.059245565140589526
-1.2857142857142858,-1.163265306122449,0.035401511398946275,0.06713052547383537
-1.163265306122449,-1.163265306122449,0.04112811867055007,0.07455932623931101
-1.0408163265306123,-1.163265306122449,0.047069998030559425,0.08117113729363189
-0.9183673469387754,-1.163265306122449,0.053068622191047826,0.0866201666649157
-0.795918367346939,-1.163265306122449,0.05894130408014236,0.09060540940165827
-0.6734693877551021,-1.163265306122449,0.06448964177289816,0.09289812896998292
-0.5510204081632653,-1.163265306122449,0.06951019144054295,0.09336358835257716
-0.4285714285714288,-1.163265306122449,0.07380661720895587,0.09197416020759933
-0.30612244897959195,-1.163265306122449,0.07720233089181429,0.08881204187894194
-0.18367346938775508,-1.163265306122449,0.0795524979009794,0.08406120417604881
-0.06122448979591866,-1.163265306122449,0.08075427543651137,0.07798967075135851
0.06122448979591821,-1.163265306122449,0.08075427543651137,0.07092450195278516
0.18367346938775508,-1.163265306122449,0.0795524979009794,0.06322272790229336
0.30612244897959195,-1.163265306122449,0.07720233089181429,0.05524180931882044
0.4285714285714284,-1.163265306122449,0.07380661720895591,0.04731297819089915
0.5510204081632653,-1.163265306122449,0.06951019144054295,0.03972010666185442
0.6734693877551021,-1.163265306122449,0.06448964177289816,0.03268573488513182
0.7959183673469385,-1.163265306122449,0.058941304080142386,0.026364760441240333
0.9183673469387754,-1.163265306122449,0.053068622191047826,0.020845251209858386
1.0408163265306118,-1.163265306122449,0.047069998030559466,0.01615504473415755
1.1632653061224492,-1.163265306122449,0.04112811867055006,0.012272327167505023
1.2857142857142856,-1.163265306122449,0.035401511398946296,0.009138257935332187
1.408163265306122,-1.163265306122449,0.03001878149115369,0.006669873970359003
1.5306122448979593,-1.163265306122449,0.025075673784205246,0.004771880633313151
1.6530612244897958,-1.163265306122449,0.0206348092756687,0.003346410721423459
1.7755102040816322,-1.163265306122449,0.016727714318868287,0.0023003114571780755
1.8979591836734695,-1.163265306122449,0.013358602975161525,0.0015499288779999068
2.020408163265306,-1.163265306122449,0.010509299724955012,0.0010236573887821804
2.1428571428571423,-1.163265306122449,0.008144694706342723,0.000662697311937649
2.2653061224489797,-1.163265306122449,0.006218192142400355,0.0004205266470117605
2.387755102040816,-1.163265306122449,0.00467672422393361,0.00026157098019851744
2.5102040816326525,-1.163265306122449,0.00346503544018126,0.00015947893516387573
2.63265306122449,-1.163265306122449,0.0025290760944138603,9.53091996449162e-05
2.7551020408163263,-1.163265306122449,0.0018184627452424976,5.583211063872604e-05
2.8775510204081627,-1.163265306122449,0.0012880573960406814,3.205907571883945e-05
3.0,-1.163265306122449,0.0008987819028708672,1.804411874863443e-05
-3.0,-1.0408163265306123,0.0010286311109174878,0.001773850873640925
-2.877551020408163,-1.0408163265306123,0.0014741461816072754,0.0026326430495488863
-2.7551020408163267,-1.0408163265306123,0.0020811804819679375,0.003829874819429429
-2.63265306122449,-1.0408163265306123,0.0028944578704602148,0.005461285837344888
-2.510204081632653,-1.0408163265306123,0.003965637539894043,0.007633486889194455
-2.387755102040816,-1.0408163265306123,0.00535238195000764,0.0104584842906231
-2.2653061224489797,-1.0408163265306123,0.007116549488707997,0.014045340129269694
-2.142857142857143,-1.0408163265306123,0.009321378564820508,0.018489003348575127
-2.020408163265306,-1.0408163265306123,0.01202760382303612,0.02385681536406218
-1.8979591836734695,-1.0408163265306123,0.015288552845528654,0.03017374152185491
-1.7755102040816326,-1.0408163265306123,0.019144407901368257,0.03740792252119724
-1.653061224489796,-1.0408163265306123,0.023615970371681096,0.04545856710158369
-1.5306122448979593,-1.0408163265306123,0.028698417379413425,0.05414839925221744
-1.4081632653061225,-1.0408163265306123,0.034355667882279506,0.06322272790229336
-1.2857142857142858,-1.0408163265306123,0.04051605387484995,0.07235666920934174
-1.163265306122449,-1.0408163265306123,0.047069998030559425,0.08117113729363193
-1.0408163265306123,-1.0408163265306123,0.053870315156996126,0.08925702821653829
-0.9183673469387754,-1.0408163265306123,0.06073557514328467,0.09620573084580027
-0.795918367346939,-1.0408163265306123,0.06745669767184123,0.10164293362937452
-0.6734693877551021,-1.0408163265306123,0.07380661720895587,0.10526189088571207
-0.5510204081632653,-1.0408163265306123,0.07955249790097937,0.10685205309496815
-0.4285714285714288,-1.0408163265306123,0.08446963875241471,0.10631934766301018
-0.30612244897959195,-1.0408163265306123,0.08835593945206084,0.10369539332096674
-0.18367346938775508,-1.0408163265306123,0.09104564080647994,0.09913439287082718
-0.06122448979591866,-1.0408163265306123,0.09242104206623086,0.09289812896998292
0.06122448979591821,-1.0408163265306123,0.09242104206623086,0.08533109348756093
0.18367346938775508,-1.0408163265306123,0.09104564080647994,0.07682903580285716
0.30612244897959195,-1.0408163265306123,0.08835593945206084,0.0678049160678915
0.4285714285714284,-1.0408163265306123,0.08446963875241471,0.05865630621679188
0.5510204081632653,-1.0408163265306123,0.07955249790097937,0.04973773067362552
0.6734693877551021,-1.0408163265306123,0.07380661720895587,0.041340426239854663
0.7959183673469385,-1.0408163265306123,0.06745669767184129,0.03368074287141918
0.9183673469387754,-1.0408163265306123,0.06073557514328467,0.026897139881226224
1.0408163265306118,-1.0408163265306123,0.05387031515699615,0.02105466177602693
1.1632653061224492,-1.0408163265306123,0.047069998030559425,0.016155044734157534
1.2857142857142856,-1.0408163265306123,0.04051605387484995,0.012150266076821598
1.408163265306122,-1.0408163265306123,0.034355667882279534,0.008957382918005368
1.5306122448979593,-1.0408163265306123,0.028698417379413425,0.00647283028004096
1.6530612244897958,-1.0408163265306123,0.023615970371681116,0.0045848488990688765
1.7755102040816322,-1.0408163265306123,0.019144407901368267,0.0031832706345095983
1.8979591836734695,-1.0408163265306123,0.015288552845528654,0.0021664058834811387
2.020408163265306,-1.0408163265306123,0.01202760382303612,0.001445186240236315
2.1428571428571423,-1.0408163265306123,0.009321378564820515,0.0009449863545855506
2.2653061224489797,-1.0408163265306123,0.007116549488707997,0.0006056824429814864
2.387755102040816,-1.0408163265306123,0.00535238195000764,0.0003805240937344078
2.5102040816326525,-1.0408163265306123,0.003965637539894046,0.00023433494849740366
2.63265306122449,-1.0408163265306123,0.0028944578704602148,0.00014145219631018867
2.7551020408163263,-1.0408163265306123,0.002081180481967941,8.369510420686525e-05
2.8775510204081627,-1.0408163265306123,0.001474146181607278,4.854093547620368e-05
3.0,-1.0408163265306123,0.0010286311109174878,2.759522611747501e-05
-3.0,-0.9183673469387754,0.0011597203756795896,0.0016293614996331534
-2.877551020408163,-0.9183673469387754,0.001662012110459451,0.0024424937359946884
-2.7551020408163267,-0.9183673469387754,0.002346407166561478,0.003588948240978687
-2.63265306122449,-0.9183673469387754,0.003263329033403239,0.00516914434263969
-2.510204081632653,-0.9183673469387754,0.004471020377239899,0.007297731017860964
-2.387755102040816,-0.9183673469387754,0.006034492190603634,0.010098916290320533
-2.2653061224489797,-0.9183673469387754,0.00802348612538598,0.013698702080525373
-2.142857142857143,-0.9183673469387754,0.010509299724955002,0.01821385173884815
-2.020408163265306,-0.9183673469387754,0.013560407687587058,0.023737878434302317
-1.8979591836734695,-0.9183673469387754,0.017236933689278647,0.030324924879959556
-1.7755102040816326,-0.9183673469387754,0.021584180847626595,0.03797303363804555
-1.653061224489796,-0.9183673469387754,0.026625601482202322,0.04660887089724088
-1.5306122448979593,-0.9183673469387754,0.03235575808608103,0.05607633202034686
-1.4081632653061225,-0.9183673469387754,0.038733971430848994,0.06613149530451215
-1.2857142857142858,-0.9183673469387754,0.04567944010451441,0.07644600858420465
-1.163265306122449,-0.9183673469387754,0.053068622191047826,0.0866201666649157
-1.0408163265306123,-0.9183673469387754,0.06073557514328467,0.09620573084580027
-0.9183673469387754,-0.9183673469387754,0.06847574730600985,0.10473711312591409
-0.795918367346939,-0.9183673469387754,0.07605341306108679,0.11176812962654599
-0.6734693877551021,-0.9183673469387754,0.08321256952928784,0.11691038626196189
-0.5510204081632653,-0.9183673469387754,0.08969070813897852,0.11986873866159561
-0.4285714285714288,-0.9183673469387754,0.09523449188708008,0.12046933234102057
-0.30612244897959195,-0.9183673469387754,0.0996160646973536,0.11867651906215214
-0.18367346938775508,-0.9183673469387754,0.10264854294160052,0.11459636007770861
-0.06122448979591866,-0.9183673469387754,0.10419922602782929,0.10846623744396046
0.06122448979591821,-0.9183673469387754,0.10419922602782929,0.10063198866598438
0.18367346938775508,-0.9183673469387754,0.10264854294160052,0.09151562774778015
0.30612244897959195,-0.9183673469387754,0.0996160646973536,0.08157783942927312
0.4285714285714284,-0.9183673469387754,0.09523449188708012,0.07127986406024389
0.5510204081632653,-0.9183673469387754,0.08969070813897852,0.061049098415094843
0.6734693877551021,-0.9183673469387754,0.08321256952928784,0.05125182969614983
0.7959183673469385,-0.9183673469387754,0.07605341306108682,0.04217520693203674
0.9183673469387754,-0.9183673469387754,0.06847574730600985,0.03401909827729431
1.0408163265306118,-0.9183673469387754,0.0607355751432847,0.02689713988122625
1.1632653061224492,-0.9183673469387754,0.0530686221910478,0.020845251209858386
1.2857142857142856,-0.9183673469387754,0.045679440104514434,0.01583528532083343
1.408163265306122,-0.9183673469387754,0.03873397143084901,0.011791318774854202
1.5306122448979593,-0.9183673469387754,0.03235575808608103,0.00860630228749901
1.6530612244897958,-0.9183673469387754,0.026625601482202332,0.006157274843972021
1.7755102040816322,-0.9183673469387754,0.021584180847626616,0.0043179559875773516
1.8979591836734695,-0.9183673469387754,0.017236933689278647,0.0029681484003821856
2.020408163265306,-0.9183673469387754,0.013560407687587058,0.0019999113187851468
2.1428571428571423,-0.9183673469387754,0.010509299724955021,0.0013208502838048632
2.2653061224489797,-0.9183673469387754,0.00802348612538598,0.0008550946265243228
2.387755102040816,-0.9183673469387754,0.006034492190603634,0.0005426158665389009
2.5102040816326525,-0.9183673469387754,0.0044710203772399025,0.00033751146351940675
2.63265306122449,-0.9183673469387754,0.003263329033403239,0.0002057795890309592
2.7551020408163263,-0.9183673469387754,0.0023464071665614803,0.00012297980240241256
2.8775510204081627,-0.9183673469387754,0.0016620121104594526,7.204154435921139e-05
3.0,-0.9183673469387754,0.0011597203756795896,4.136661321042933e-05
-3.0,-0.795918367346939,0.001288057396040679,0.001467018268192719
-2.877551020408163,-0.795918367346939,0.001845933757895731,0.0022212255812761373
-2.7551020408163267,-0.795918367346939,0.002606065365749315,0.0032966097516552153
-2.63265306122449,-0.795918367346939,0.003624455675124428,0.004795789797448341
-2.510204081632653,-0.795918367346939,0.004965792604426509,0.006838651427147603
-2.387755102040816,-0.795918367346939,0.006702281395118137,0.0095586932388585
-2.2653061224489797,-0.795918367346939,0.008911381452427357,0.013096170141982923
-2.142857142857143,-0.795918367346939,0.011672280251180552,0.017587650267816928
-2.020408163265306,-0.795918367346939,0.015061030039321395,0.023152029192769985
-1.8979591836734695,-0.795918367346939,0.01914440790136825,0.029873632198668884
-1.7755102040816326,-0.795918367346939,0.02397273029024207,0.03778372102587767
-1.653061224489796,-0.795918367346939,0.02957204480699539,0.046842401287053706
-1.5306122448979593,-0.795918367346939,0.035936312219105156,0.05692346162501328
-1.4081632653061225,-0.795918367346939,0.04302035165183435,0.06780491606789153
-1.2857142857142858,-0.795918367346939,0.05073442004426143,0.07916783909032352
-1.163265306122449,-0.795918367346939,0.05894130408014236,0.09060540940165827
-1.0408163265306123,-0.795918367346939,0.06745669767184123,0.10164293362937452
-0.9183673469387754,-0.795918367346939,0.07605341306108679,0.11176812962654599
-0.795918367346939,-0.795918367346939,0.08446963875241467,0.12046933234102052
-0.6734693877551021,-0.795918367346939,0.09242104206623086,0.1272778268390229
-0.5510204081632653,-0.795918367346939,0.09961606469735355,0.1318095045323243
-0.4285714285714288,-0.795918367346939,0.1057733348536254,0.1338007141825067
-0.30612244897959195,-0.795918367346939,0.11063978144102485,0.13313365758246612
-0.18367346938775508,-0.795918367346939,0.11400783990817542,0.12984792787696708
-0.06122448979591866,-0.795918367346939,0.1157301247451231,0.12413661864201009
0.06122448979591821,-0.795918367346939,0.1157301247451231,0.11632753552573219
0.18367346938775508,-0.795918367346939,0.11400783990817542,0.10685205309496815
0.30612244897959195,-0.795918367346939,0.11063978144102485,0.09620573084580021
0.4285714285714284,-0.795918367346939,0.10577333485362546,0.08490567969625698
0.5510204081632653,-0.795918367346939,0.09961606469735355,0.07344974135535956
0.6734693877551021,-0.795918367346939,0.09242104206623086,0.0622818532090672
0.7959183673469385,-0.795918367346939,0.08446963875241471,0.051766703542753714
0.9183673469387754,-0.795918367346939,0.07605341306108679,0.042175206932036705
1.0408163265306118,-0.795918367346939,0.06745669767184129,0.03368074287141919
1.1632653061224492,-0.795918367346939,0.05894130408014233,0.0263647604412403
1.2857142857142856,-0.795918367346939,0.05073442004426145,0.020229433693328018
1.408163265306122,-0.795918367346939,0.04302035165183437,0.015214628371635583
1.5306122448979593,-0.795918367346939,0.035936312219105156,0.011216482949280277
1.6530612244897958,-0.795918367346939,0.029572044806995403,0.008105312805565739
1.7755102040816322,-0.795918367346939,0.02397273029024208,0.005741172390661198
1.8979591836734695,-0.795918367346939,0.01914440790136825,0.00398610856784409
2.020408163265306,-0.795918367346939,0.015061030039321395,0.0027127850707869194
2.1428571428571423,-0.795918367346939,0.011672280251180573,0.0018096699639312472
2.2653061224489797,-0.795918367346939,0.008911381452427357,0.0011833169833797424
2.387755102040816,-0.795918367346939,0.006702281395118137,0.0007584388047902155
2.5102040816326525,-0.795918367346939,0.004965792604426513,0.00047649431181320513
2.63265306122449,-0.795918367346939,0.003624455675124428,0.0002934354797937894
2.7551020408163263,-0.795918367346939,0.0026060653657493196,0.00017712719915794175
2.8775510204081627,-0.795918367346939,0.0018459337578957328,0.00010480345854005168
3.0,-0.795918367346939,0.001288057396040679,6.0783219841649073e-05
-3.0,-0.6734693877551021,0.0014093064507132433,0.0012947064805044922
-2.877551020408163,-0.6734693877551021,0.0020196975387808207,0.0019800201153068507
-2.7551020408163267,-0.6734693877551021,0.0028513828205330113,0.0029681484003821856
-2.63265306122449,-0.6734693877551021,0.0039656375398940385,0.004361334002020353
-2.510204081632653,-0.6734693877551021,0.005433238900560125,0.006281607721586393
-2.387755102040816,-0.6734693877551021,0.00733318905948585,0.008868292404550355
-2.2653061224489797,-0.6734693877551021,0.009750238929007785,0.012272327167505023
-2.142857142857143,-0.6734693877551021,0.012771030159902934,0.016646831092512557
-2.020408163265306,-0.6734693877551021,0.016478774046906862,0.022133696437687818
-1.8979591836734695,-0.6734693877551021,0.02094653361986656,0.028846561555068977
-1.7755102040816326,-0.6734693877551021,0.02622936178395261,0.036851221334865146
-1.653061224489796,-0.6734693877551021,0.032355758086081016,0.04614529707464067
-1.5306122448979593,-0.6734693877551021,0.039319114801022875,0.05663967262578321
-1.4081632653061225,-0.6734693877551021,0.047069998030559425,0.06814464771501663
-1.2857142857142858,-0.6734693877551021,0.05551021690598235,0.08036380569182212
-1.163265306122449,-0.6734693877551021,0.06448964177289816,0.09289812896998292
-1.0408163265306123,-0.6734693877551021,0.07380661720895587,0.10526189088571201
-0.9183673469387754,-0.6734693877551021,0.08321256952928784,0.11691038626196189
-0.795918367346939,-0.6734693877551021,0.09242104206623086,0.1272778268390229
-0.6734693877551021,-0.6734693877551021,0.10112093697528492,0.1358220044849535
-0.5510204081632653,-0.6734693877551021,0.10899325061459794,0.14207093793433592
-0.4285714285714288,-0.6734693877551021,0.1157301247451231,0.14566596412144045
-0.30612244897959195,-0.6734693877551021,0.12105466586320919,0.1463958129405363
-0.18367346938775508,-0.6734693877551021,0.1247397706875168,0.14421716421467173
-0.06122448979591866,-0.6734693877551021,0.12662417982808535,0.13925890488138865
0.06122448979591821,-0.6734693877551021,0.12662417982808535,0.1318095045323243
0.18367346938775508,-0.6734693877551021,0.1247397706875168,0.1222892291531631
0.30612244897959195,-0.6734693877551021,0.12105466586320919,0.11121091534710738
0.4285714285714284,-0.6734693877551021,0.1157301247451231,0.09913439287082718
0.5510204081632653,-0.6734693877551021,0.10899325061459794,0.0866201666649157
0.6734693877551021,-0.6734693877551021,0.10112093697528492,0.07418761454131013
0.7959183673469385,-0.6734693877551021,0.09242104206623089,0.062281853209067255
0.9183673469387754,-0.6734693877551021,0.08321256952928784,0.05125182969614983
